Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.03,12203,0.993325193325193,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.031,12205,0.993487993487993,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.032,12207,0.993650793650794,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.033,12211,0.993976393976394,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.035,12215,0.994301994301994,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.036,12216,0.994383394383394,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.038,12217,0.994464794464794,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.039,12220,0.994708994708995,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.04,12221,0.994790394790395,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.041,12226,0.995197395197395,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.044,12230,0.995522995522995,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.045,12231,0.995604395604396,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.046,12233,0.995767195767196,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.047,12235,0.995929995929996,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.048,12238,0.996174196174196,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.051,12241,0.996418396418396,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.052,12242,0.996499796499796,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.056,12243,0.996581196581197,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.057,12245,0.996743996743997,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.06,12248,0.996988196988197,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.066,12249,0.997069597069597,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.067,12250,0.997150997150997,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.069,12251,0.997232397232397,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.07,12254,0.997476597476597,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.078,12255,0.997557997557998,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.08,12256,0.997639397639398,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.083,12257,0.997720797720798,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.085,12258,0.997802197802198,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.087,12259,0.997883597883598,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.09,12260,0.997964997964998,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.092,12261,0.998046398046398,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.093,12263,0.998209198209198,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
